listingTitile,price,bathrooms,beds,toilets,street,city,state,status,agentContact,imagesProvided,listingURL
4 Bedroom Terrace Duplex,7500000,4,4,5,Lekki Phase 1,Lekki,Lagos,,09019001143,10,https://www.propertypro.ng/property/4-bedroom-house-for-rent-lekki-phase-1-lekki-lagos-8GVDR
Tastefully Finished And Furnished Terrace 3bedroom Duplex With B/q For Rent In Asokoro.,7000000, ,3, ,Naf Valley Asokoro Abuja.,Asokoro,Abuja,Furnished,07067964004,10,https://www.propertypro.ng/property/3-bedroom-house-for-rent-naf-valley-asokoro-abuja-asokoro-abuja-5GVDR
A Standard Mini Flat,1000000, , , ,Thomas Estate Thomas Estate,Ajah,Lagos,Newly Built,07031120682,10,https://www.propertypro.ng/property/flat-apartment-for-rent-thomas-estate-thomas-estate-ajah-lagos-3GVDR
Classic 3bedroom Flat Ensuit With Swimming Pool And 24hrs Electricity,11000000,3,3,3,Banana Island,Ikoyi,Lagos,Serviced,08023729528,10,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-banana-island-ikoyi-lagos-6GVDQ
A Standard Mini Flat,900000, , , ,Thomas Estate Thomas Estate,Ajah,Lagos,,07031120682,10,https://www.propertypro.ng/property/flat-apartment-for-rent-thomas-estate-thomas-estate-ajah-lagos-8GVDQ
4 Bedroom Flat,1000000,4,4,4,"Oluyole Estate, Behind Boas Filling Station Akala Express",Ibadan,Oyo,,07050223181,10,https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-rent-oluyole-estate-behind-boas-filling-station-akala-express-ibadan-oyo-3GUQY
"Newly Built 2 Bedroom Flat At Idi Ishin Via Ire Akari Estate,akala Express.rents Are 400k And 450k Respectively.",450,3,2,3,Idi Ishin Via Ire Akari Estate Off Akala Expresss Akala Express,Ibadan,Oyo,,07050223181,10,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-idi-ishin-via-ire-akari-estate-off-akala-expresss-akala-express-ibadan-oyo-2GVDM
3 Bedroom Apartment,600000,3,3,3,Alaguntan Axis Close To Ikeja Akowonjo,Alimosho,Lagos,Furnished,08060803645,11,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-alaguntan-axis-close-to-ikeja-akowonjo-alimosho-lagos-4GQLK
"3bedrooms Bungalow With A Room Bq In, Central Generator, Airconditioners, Own Gate In Maitama Going For 9million Net!",9000000,5,3, ,Maitama Main,Maitama,Abuja,Serviced,08130263266,11,https://www.propertypro.ng/property/3-bedroom-house-for-rent-maitama-main-maitama-abuja-4GVDN
Elegant 5 Bedroom Fully Detached Duplex With Bq,3000000,5,5,6,Olokonla,Ajah,Lagos,,08062345097,11,https://www.propertypro.ng/property/5-bedroom-house-for-rent-olokonla-ajah-lagos-1GVDN
Sharp Mini Flat With Wardrobe And Kitchen Cabinet,1800000,1,1,1,Ikota,Lekki,Lagos,,08023729528,11,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-ikota-lekki-lagos-1GVDM
1 Bedroom Flat,2500000,1,1,2,Ilasan,Lekki,Lagos,,09019001143,11,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-ilasan-lekki-lagos-5GVDL
Office Space,80000, , , ,Oniru Victoria,Island,Lagos,,08035462644,11,https://www.propertypro.ng/property/commercial-property-for-rent-oniru-victoria-island-lagos-0GQTM
3 Bedroom Flat,3500000,3,3,4,"Prime Water Gardern 1, Lekki Lekki Phase 1",Lekki,Lagos,Serviced,08035462644,11,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-prime-water-gardern-1-lekki-lekki-phase-1-lekki-lagos-9GQTP
Modern 4 Bedroom Detached Duplex All Insuit With Overhead Tank And Security Man House In A Separate Compound Inside An Estate,1800000,5,4,5,Hillcrest Estate,Enugu,Enugu,Serviced,08060036824,11,https://www.propertypro.ng/property/4-bedroom-house-for-rent-hillcrest-estate-enugu-enugu-3GVDL
3 Bedroom Penthouse Apartment,6000000,3,3,4,Lekki Phase 1,Lekki,Lagos,,07083333778,11,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-lekki-phase-1-lekki-lagos-8GSPG
2 Bedroom Flat,3500000,2,2,3,Ilasan,Lekki,Lagos,,09019001143,11,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-ilasan-lekki-lagos-7GVDK
Newly Built 2 Bedroom Apartment,1500000,2,2,3,Ado,Ajah,Lagos,Newly Built,07083333778,11,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-ado-ajah-lagos-6GSXK
Luxury 2 Bedroom Apartment + Bq+gym+pool Etc In Central Ikoyi @n8.5m,8500000,2,2,3,Old Ikoyi Old Ikoyi,Ikoyi,Lagos,Serviced,08124269637,11,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-old-ikoyi-old-ikoyi-ikoyi-lagos-6GVDK
Luxury 2 Bedroom Apartment + Bq+gym+pool Etc In Central Ikoyi @n8.5m,8500000,2,2,3,Old Ikoyi Old Ikoyi,Ikoyi,Lagos,Serviced,08124269637,11,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-old-ikoyi-old-ikoyi-ikoyi-lagos-5GVDK
Mini Flat,750000,1,1,2,Ado,Ajah,Lagos,,07083333778,11,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-ado-ajah-lagos-7GSXL
Mini Flat,800000,1,1,1,Ado,Ajah,Lagos,,07083333778,11,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-ado-ajah-lagos-1GSXM
Luxury 2 Bedroom Apartment,8000000,2,2,2,Lekki Phase 1,Lekki,Lagos,FurnishedServiced,07030843895,11,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-lekki-phase-1-lekki-lagos-5GSTB
Decent Modern 4bedroom Duplex (self Compound)...,4000000,5,4,5,Ifako Gbagada,Gbagada,Lagos,,08167742895,11,https://www.propertypro.ng/property/4-bedroom-house-for-rent-ifako-gbagada-gbagada-lagos-9GVDJ
Renovated 4bedroom Duplex,3000000,5,4,5,"Service, Serene And Gated Estate Abraham Adesanya Estate",Ajah,Lagos,,08081676481,11,https://www.propertypro.ng/property/4-bedroom-house-for-rent-service-serene-and-gated-estate-abraham-adesanya-estate-ajah-lagos-8GVDJ
Furnished 2 Bedroom Apartment,650000,2,2,2,Journalist Estate Phase 2,Arepo,Ogun,Furnished,08063654649,8,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-journalist-estate-phase-2-arepo-ogun-6GRNK
5bed Room Duplex,5000000,5,5,5,Udeco Street Chevy View Estate Chevron,Lekki,Lagos,,08064303729,8,https://www.propertypro.ng/property/5-bedroom-house-for-rent-udeco-street-chevy-view-estate-chevron-lekki-lagos-0GVDF
Executive 2bedroom Flat For Just 5months,1000000,2,2,3,The Property Located At Orchid Road Inside An Estate Chevron,Lekki,Lagos,FurnishedNewly Built,08164968133,8,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-the-property-located-at-orchid-road-inside-an-estate-chevron-lekki-lagos-5GVDE
Massive 4 Bedrooms Semi Detached Duplex,3000000,4,4,5,Located At Fara Park Immediately After Sangotedo Shoprite Off Lekki Epe Expressway,Ajah,Lagos,Newly Built,08164968133,8,https://www.propertypro.ng/property/4-bedroom-house-for-rent-located-at-fara-park-immediately-after-sangotedo-shoprite-off-lekki-epe-expressway-ajah-lagos-3GPJY
Spacious 3 Bedroom In Medina Estate,2000000,3,3,4,Medina,Gbagada,Lagos,,08138805351,8,https://www.propertypro.ng/property/3-bedroom-house-for-rent-medina-gbagada-lagos-9GVDD
3 Bedroom Apartment,12000000,4,3,4,Along Banana Island Estate Road Banana Island,Ikoyi,Lagos,Serviced,09044442244,8,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-along-banana-island-estate-road-banana-island-ikoyi-lagos-9GSQF
Luxury 4 Bedroom Apartment,10000000,5,4,5,Banana Island,Ikoyi,Lagos,Serviced,09044442244,8,https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-rent-banana-island-ikoyi-lagos-2GTJW
3 Bedroom Flat,7000000,3,3,3,Off Second Avenue Banana Island Estate Banana Island,Ikoyi,Lagos,,09044442244,8,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-off-second-avenue-banana-island-estate-banana-island-ikoyi-lagos-1GTMM
Spacious Self Service 2bedroom With Fitted Kitchen At Lekki Right,4000000,2,2,3,By Elf Bus Stop Lekki Phase 1,Lekki,Lagos,,08133194443,8,https://www.propertypro.ng/property/2-bedroom-house-for-rent-by-elf-bus-stop-lekki-phase-1-lekki-lagos-5GVDC
"Nice 2bedrooms Flat In A Street Off Old Olowora Road, Olowora For 1.5m Per Annum. Price Negotiable",1500000,2,2,3,Olowora,Ojodu,Lagos,,08126759308,8,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-olowora-ojodu-lagos-0GVDC
5bed Room Duplex,5000000,5,5,5,Udeco Street Chevy View Estate Chevron,Lekki,Lagos,,08064303729,8,https://www.propertypro.ng/property/5-bedroom-house-for-rent-udeco-street-chevy-view-estate-chevron-lekki-lagos-2GVDC
Conference / Seminar / Meeting / Training Hall,35000,2, ,2,Off Freedom Way Lekki Phase 1,Lekki,Lagos,Serviced,08076233414,8,https://www.propertypro.ng/property/commercial-property-for-rent-off-freedom-way-lekki-phase-1-lekki-lagos-5FXSM
Conference / Seminar / Meeting / Training Hall,25000, , ,2,Off Freedom Way Lekki Phase 1,Lekki,Lagos,Serviced,08076233414,8,https://www.propertypro.ng/property/commercial-property-for-rent-off-freedom-way-lekki-phase-1-lekki-lagos-9FZQC
4 Bedroom Duplex,1400000,4,4,4,Baruwa,Ipaja,Lagos,,08182073205,8,https://www.propertypro.ng/property/4-bedroom-house-for-rent-baruwa-ipaja-lagos-4GRDL
Fully Furnished 2bedroom Flat With Fitted Kitchen At Lekki Right,5000000,2,2,3,By Pretrocam Lekki Phase 1,Lekki,Lagos,FurnishedServicedNewly Built,08133194443,8,https://www.propertypro.ng/property/2-bedroom-house-for-rent-by-pretrocam-lekki-phase-1-lekki-lagos-0GVDB
Ample Furnished 4 Bedroom Duplex With Excellent Facilities,8500000,4,4,5,Off Admiralty Way Lekki Phase 1,Lekki,Lagos,FurnishedServiced,08059149400,8,https://www.propertypro.ng/property/4-bedroom-house-for-rent-off-admiralty-way-lekki-phase-1-lekki-lagos-4GVDA
Newly Built 2 Bedroom Flat In Omole Phase 1,2500000,3,2,3,Omole Phase 1,Ojodu,Lagos,Newly Built,08138805351,8,https://www.propertypro.ng/property/2-bedroom-house-for-rent-omole-phase-1-ojodu-lagos-1GVDA
Newly Built 3 Bedroom Apartment In Omole Phase 1,3000000,4,3,4,Omole Phase 1,Ojodu,Lagos,Newly Built,08138805351,8,https://www.propertypro.ng/property/3-bedroom-house-for-rent-omole-phase-1-ojodu-lagos-9GVCZ
Brand New 4 Bedroom Semi Detached House,5500000,4,4,5,Oral Estate Extension Oral Estate,Lekki,Lagos,,08177400441,9,https://www.propertypro.ng/property/4-bedroom-house-for-rent-oral-estate-extension-oral-estate-lekki-lagos-2GUCR
Furnished Mini Flat,1700000,1,1,2,Located At Westend Estate Of Lekki County Estate Road Ikota Second Gate Ikota,Lekki,Lagos,FurnishedServicedNewly Built,08164968133,9,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-located-at-westend-estate-of-lekki-county-estate-road-ikota-second-gate-ikota-lekki-lagos-7GVCX
Serviced 4 Bedroom Terrace House,3500000,4,4,5,Osapa London,Lekki,Lagos,Serviced,08177400441,9,https://www.propertypro.ng/property/4-bedroom-house-for-rent-osapa-london-lekki-lagos-9GLYV
Luxury 2 Bedroom Apartment,800000,2,2,3,"Congrat Avenue, Gbetu/ Behind Mayfair Gardens Awoyaya",Ajah,Lagos,Newly Built,08068892696,9,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-congrat-avenue-gbetu-behind-mayfair-gardens-awoyaya-ajah-lagos-3GKFD
Modern Room And Parlour Self Contain,250000,2,1,2,Ojoo,Ibadan,Oyo,Newly Built,09159410299,9,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-ojoo-ibadan-oyo-7GRMB
Executive 2 Bedroom Apartment Opposite Foodco Idi Omo Ojoo,350000,2,2,2,Idi Omo Ojoo,Ibadan,Oyo,,09159410299,9,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-idi-omo-ojoo-ibadan-oyo-9GRTR
2 Bedroom Apartment,400000,3,2,3,Yerokun Ojoo,Ibadan,Oyo,Newly Built,09159410299,9,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-yerokun-ojoo-ibadan-oyo-4GTJX
Unique 3 Bedroom Apartment,350000,2,3,2,Badmus Ologuneru,Ibadan,Oyo,,09159410299,9,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-badmus-ologuneru-ibadan-oyo-9GUWN
Self Contained,100000,1,1,1,Ocean Breeze Estate Ologolo,Lekki,Lagos,,09064090448,9,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-ocean-breeze-estate-ologolo-lekki-lagos-8GVCV
Office Space,40000,5,0,0,Lekki Phase 1,Lekki,Lagos,Serviced,07061423237,9,https://www.propertypro.ng/property/co-working-space-for-rent-lekki-phase-1-lekki-lagos-9GATA
Luxury 4 Bedroom Penthouse,20000000,5,4,4,Old Ikoyi,Ikoyi,Lagos,Serviced,07061423237,9,https://www.propertypro.ng/property/4-bedroom-house-for-rent-old-ikoyi-ikoyi-lagos-5GGZW
Fully Furnished 3 Bedroom Apartment,9000000,3,3,4,Oniru Victoria,Island,Lagos,FurnishedServicedNewly Built,07061423237,9,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-oniru-victoria-island-lagos-0GNQB
Newly Built 3 Bedroom Apartment,10000000,3,3,4,Old Ikoyi,Ikoyi,Lagos,ServicedNewly Built,07061423237,9,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-old-ikoyi-ikoyi-lagos-2GNSY
3 Bedroom Apartment,20000000,3,3,4,,Ikoyi,Lagos,ServicedNewly Built,07061423237,9,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-ikoyi-lagos-4GPBP
3 Bedroom Apartment,12000000,3,3,4,,Ikoyi,Lagos,Serviced,07061423237,9,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-ikoyi-lagos-5GPBT
Luxury 4 Bedroom Semi Detached Duplex,16000000,4,4,5,,Ikoyi,Lagos,Serviced,07061423237,9,https://www.propertypro.ng/property/4-bedroom-house-for-rent-ikoyi-lagos-6GRTF
4 Bedroom Detached Duplex,18000000,4,4,5,,Ikoyi,Lagos,Serviced,07061423237,9,https://www.propertypro.ng/property/4-bedroom-house-for-rent-ikoyi-lagos-7GRVH
3 Bedroom Apartment,6000000,3,3,4,Lekki Phase 1,Lekki,Lagos,,07061423237,9,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-lekki-phase-1-lekki-lagos-5GUAA
"Newly Built. Three Bedroom Apartment. Pop Ceiling, Tiles All Through, All Modern Facilities. Well Furnished With Mdf Wardrobe And Kitchen Cabinet. Rent Is 550k And 500k Respectively. At Akinpade Area , Iyana Olopa Akobo",500000,3,3,4,"Akinpade Iyana Olopa, Akobo Akobo",Ibadan,Oyo,,09026318426,5,https://www.propertypro.ng/property/3-bedroom-house-for-rent-akinpade-iyana-olopa-akobo-akobo-ibadan-oyo-2GVCV
Ample Furnished 3 Bedroom Apartment With Excellent Facilities,5500000,3,3,4,Off Admiralty Way Lekki Phase 1,Lekki,Lagos,FurnishedServiced,08059149400,5,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-off-admiralty-way-lekki-phase-1-lekki-lagos-0GVCV
2bedroom Flat *,1800000,0,0,0,,Ajah,Lagos,,08161458596,5,https://www.propertypro.ng/property/flat-apartment-for-rent-ajah-lagos-4GVCU
Fully Serviced 2bedroom Flat With All Rooms Ensuit,10000000,3,2,3,Awolowo Road,Ikoyi,Lagos,Serviced,08027725974,5,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-awolowo-road-ikoyi-lagos-1GVCU
????hot And Fresh???? ??2nd Direct Letting?? Nicely Built And Tastefully Finished Room And Parlour Self Contained At Elewuro Akobo Rent 350 And Service Charge 50k,350000,1,1,2,Elewuro Akobo Ojurin,Ibadan,Oyo,,09026318426,5,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-elewuro-akobo-ojurin-ibadan-oyo-8GVCT
"????????to Let, A Room Self And Contain At Akala Way With Pop All Through, All Tiles Well Painted In And Out, Well Fenced And Gated, Kitchen Cabinet, Water Running. Rent Is 300k",300000, , , ,Akala Estate Akobo,Ibadan,Oyo,,09026318426,5,https://www.propertypro.ng/property/flat-apartment-for-rent-akala-estate-akobo-ibadan-oyo-3GVCT
Newly Built 2 Bedroom Flat,800000,3,2,3,Ago Palace Annex Bucknor Estate Bucknor,Isolo,Lagos,,08065971355,5,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-ago-palace-annex-bucknor-estate-bucknor-isolo-lagos-8GSPS
3 Bedroom Flat,900000,2,3,3,Isheri Osun Bucknor,Isolo,Lagos,FurnishedServicedNewly Built,08065971355,5,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-isheri-osun-bucknor-isolo-lagos-7GUNN
2 Bedroom Flat,600000,2,2,2,"Off Tijani Salako Street, Bucknor Bucknor",Isolo,Lagos,,08065971355,5,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-off-tijani-salako-street-bucknor-bucknor-isolo-lagos-8GUVA
"Newly Built 4 Bedroom Semi Detached Duplex For Rent In Ajah, Lekki. Lagos State",3400000,4,4,4,Thomas Estate Thomas Estate,Ajah,Lagos,Newly Built,08060283193,5,https://www.propertypro.ng/property/4-bedroom-house-for-rent-thomas-estate-thomas-estate-ajah-lagos-0GVCT
Spacious 3bedroom Apartment + Bq,5000000,4,3,4,Lekki Phase 1,Lekki,Lagos,Serviced,08027725974,5,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-lekki-phase-1-lekki-lagos-5GVCS
"(for The Fastest Finger ??* A Nicely Room Self Contained With All Necessary Modern Facilities. ?? Location At Idi Gbaro Ologuneru, Ibadan *rent 180k, Services Charge Of 45k. Total Package Is 290k.*",180000, , , ,Ologuneru,Ibadan,Oyo,,09026318426,5,https://www.propertypro.ng/property/flat-apartment-for-rent-ologuneru-ibadan-oyo-5GVCR
?? A Newly Built Single Room Self Contained ?? Location At Ajila Estate Elebu Off Akala Express Rent #200k .,200000, , , ,Ajila Akala Express,Ibadan,Oyo,,09026318426,5,https://www.propertypro.ng/property/flat-apartment-for-rent-ajila-akala-express-ibadan-oyo-4GVCR
A Tastefully Finished Spacious Brand New 4bedroom Terrace Duplex With 1bq,6500000,4,4,5,Jahi District,Jahi,Abuja,Newly Built,08106600637,5,https://www.propertypro.ng/property/4-bedroom-house-for-rent-jahi-district-jahi-abuja-0GVCR
House,900,1,1,1,Estate Ago Palace,Okota,Lagos,FurnishedNewly Built,08066847975,5,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-estate-ago-palace-okota-lagos-3GVCQ
Spacious 2bedrooms Flat,1100000,3,2,3,Estate Osolo Way,Isolo,Lagos,,08027725974,5,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-estate-osolo-way-isolo-lagos-3GVCJ
"A Patitioned Office Space @ Sabo Onike, Yaba, Lagos.",1500000, , , ,Sabo Onike Onike,Yaba,Lagos,,08104023774,5,https://www.propertypro.ng/property/commercial-property-for-rent-sabo-onike-onike-yaba-lagos-2GVCJ
Newly Built 3bedrooms Flat,1100000,2,3,3,Street Aguda(ogba),Ogba,Lagos,,08027725974,5,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-street-agudaogba-ogba-lagos-1GVCJ
Shared Apartment @ Bera Estate Chevron,700000, , , ,Bera Estate Chevron,Lekki,Lagos,,08186711779,10,https://www.propertypro.ng/property/flat-apartment-for-rent-bera-estate-chevron-lekki-lagos-9GVCH
3bedrooms 2million Per Annum In Gateway Zone Magodo Phase 1 Estate,2000000,3,3,4,Gateway Zone Magodo Gra Phase 1,Ojodu,Lagos,,08126759308,10,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-gateway-zone-magodo-gra-phase-1-ojodu-lagos-4GVCH
3 Bedroom Flat,16000000,3,3,4,Ikoyl Lagos Old Ikoyi,Ikoyi,Lagos,ServicedNewly Built,07031876847,10,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-ikoyl-lagos-old-ikoyi-ikoyi-lagos-2GVCH
Self Self Contain In A Shared Apartment,1000000,0,0,0,Ikota By Mega Chicken Very Close To The Gate Ikota,Lekki,Lagos,,08071657170,10,https://www.propertypro.ng/property/flat-apartment-for-rent-ikota-by-mega-chicken-very-close-to-the-gate-ikota-lekki-lagos-6GUTT
Shop Space,3500000,0,0,0,Ozumba Umbadiwe Victoria,Island,Lagos,Serviced,08071657170,10,https://www.propertypro.ng/property/commercial-property-for-rent-ozumba-umbadiwe-victoria-island-lagos-6GCRH
Studio Apartment,1400000,0,0,0,Ikota Mega Chicken Very Close To The Gate Ikota,Lekki,Lagos,,08071657170,10,https://www.propertypro.ng/property/flat-apartment-for-rent-ikota-mega-chicken-very-close-to-the-gate-ikota-lekki-lagos-2GTLP
Room In A Shared Apartment,850000,0,0,0,Bera Estate Chevron Drive Chevron,Lekki,Lagos,,08071657170,10,https://www.propertypro.ng/property/flat-apartment-for-rent-bera-estate-chevron-drive-chevron-lekki-lagos-7GVCG
Room In A Shared Apartment,700000,0,0,0,Bera Estate Chevron Drive Chevron,Lekki,Lagos,,08071657170,10,https://www.propertypro.ng/property/flat-apartment-for-rent-bera-estate-chevron-drive-chevron-lekki-lagos-4GVCG
Shared Apartment,1600000,1,1,1,Road 4 Ikota,Lekki,Lagos,,08083390293,10,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-road-4-ikota-lekki-lagos-6GTPF
3 Bedroom Duplex,2500000,3,3,4,Peninsula Garden Estate Sangotedo Peninsula Estate,Ajah,Lagos,Serviced,08035770700,10,https://www.propertypro.ng/property/3-bedroom-house-for-rent-peninsula-garden-estate-sangotedo-peninsula-estate-ajah-lagos-4GVCF
3 Bedroom Apartment,2200000,3,3,4,Peninsula Garden Estate Sangotedo Peninsula Estate,Ajah,Lagos,Newly Built,08035770700,10,https://www.propertypro.ng/property/3-bedroom-house-for-rent-peninsula-garden-estate-sangotedo-peninsula-estate-ajah-lagos-0GVCF
Shared Apartment,400000,0,0,0,Ado Road Ado,Ajah,Lagos,,07031120682,10,https://www.propertypro.ng/property/flat-apartment-for-rent-ado-road-ado-ajah-lagos-4GVCE
